Row ID,Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost
49927,CA-2013-8350,OFF-BIN-10000308,54.54,1,0,26.16,3.14
49928,CA-2013-8350,OFF-SME-10000973,17.97,1,0,4.11,2.33
49929,BO-2012-5160,FUR-IKE-10001301,1487.16,12,0,743.4,36.66
49930,BO-2012-5160,TEC-KON-10004774,311.85,1,0,18.69,46.47
49931,TU-2013-1350,OFF-ELD-10002578,4.116,1,0.6,-3.204,0.63
49932,BN-2014-4860,OFF-SAN-10004420,48.66,1,0,22.86,1.19
49933,KZ-2014-9670,OFF-CAR-10003373,2.052,1,0.7,-3.378,0.18
49934,CA-2014-6960,OFF-HAR-10001714,8.85,1,0,4.05,0.7
49935,CA-2014-6960,FUR-BUS-10003368,695.16,4,0,173.76,2.55
49936,RS-2013-7250,FUR-DEF-10003315,48.93,1,0,4.38,10.72
49937,PL-2014-1890,TEC-BRO-10002103,148.74,1,0,72.87,11.23
49938,NI-2013-2800,OFF-FEL-10002867,124.416,2,0.7,-219.804,10.84
49939,UP-2014-3150,OFF-JIF-10002184,18.36,1,0,3.3,5.07
49940,IR-2013-2040,OFF-CUI-10003923,38.61,1,0,16.98,5.54
49941,IR-2013-2040,TEC-LOG-10003896,490.26,2,0,88.2,22.91
49942,RS-2011-6190,OFF-SAN-10003687,183,4,0,84.12,6.57
49943,RS-2011-6190,OFF-ACM-10004587,49.68,2,0,23.34,4.43
49946,MO-2011-4320,OFF-GLO-10003463,23.79,1,0,2.85,2.12
49947,MO-2011-4320,FUR-SAU-10004653,435.99,1,0,178.74,22.32
49948,MO-2011-4320,FUR-NOV-10002655,333.9,2,0,26.7,19.34
49949,MO-2011-4320,OFF-KLE-10000296,95.04,4,0,23.76,6.18
49950,MO-2011-4320,OFF-ELI-10000044,63,6,0,11.34,3.6
49951,TU-2011-800,OFF-JIF-10004777,5.856,2,0.6,-1.644,0.75
49952,CA-2012-9170,TEC-LOG-10003254,73.95,1,0,7.38,6.3
49953,CA-2012-9170,OFF-CUI-10000140,558.42,2,0,0,60.8
49954,CA-2012-9170,TEC-CIS-10002153,369.84,2,0,48.06,28.34
49955,PL-2014-4440,OFF-ROG-10001340,141.6,1,0,24.06,6.54
49956,PL-2014-4440,OFF-FIS-10001797,41.7,1,0,4.98,8.89
49957,KE-2013-3950,FUR-TEN-10000986,220.08,2,0,17.58,22.62
49958,MO-2014-4420,OFF-ACC-10000218,65.28,8,0,30.48,2.61
49959,IZ-2011-8780,OFF-ADV-10000551,27.18,2,0,0,3.29
49960,HU-2011-7450,OFF-IBI-10000959,103.56,2,0,18.6,14.05
49961,NI-2013-8050,OFF-KLE-10004673,9.405,1,0.7,-15.075,0.94
49962,NI-2013-8050,TEC-CIS-10003017,91.098,2,0.7,-136.662,8.69
49963,SA-2011-5640,OFF-ADV-10004274,27.42,2,0,5.16,0.14
49964,AO-2013-2230,OFF-AVE-10004508,5.04,1,0,0.84,0.74
49965,AO-2013-2230,OFF-ROG-10002818,62.16,1,0,24.84,8.71
49966,CF-2014-8240,OFF-FEL-10001630,207.81,1,0,91.41,41.38
49967,CF-2014-8240,FUR-HON-10001627,166.14,1,0,21.57,7.76
49968,SA-2012-7330,OFF-TEN-10004194,269.22,2,0,126.48,29.89
49975,MO-2012-880,OFF-BOS-10003113,17.4,1,0,1.56,1.68
49976,NI-2014-1910,FUR-DAN-10002967,42.273,1,0.7,-70.467,1.56
49977,NI-2014-1910,OFF-STI-10002040,29.7,6,0.7,-28.8,2.01
49978,NI-2014-1910,OFF-AME-10001641,13.176,1,0.7,-11.004,0.83
49979,GH-2014-3090,FUR-SAF-10003745,137.16,1,0,0,9.54
49980,ML-2014-6290,FUR-RUB-10001704,109.89,1,0,41.73,7.01
49981,ML-2014-6290,FUR-IKE-10001312,411.75,1,0,156.45,15.94
49982,ML-2014-6290,OFF-AVE-10001750,109.32,4,0,14.16,7.34
49983,IZ-2014-7180,OFF-CAM-10004269,33.9,2,0,12.18,6.48
49984,IZ-2014-7180,OFF-AVE-10004251,97.68,2,0,11.7,18.64
49985,IZ-2014-7180,FUR-HON-10000103,654.6,4,0,98.16,120.16
49986,AJ-2011-4460,OFF-WIL-10003299,49.32,1,0,5.4,9.76
49987,RS-2013-9320,OFF-CAR-10003259,14.19,1,0,2.97,2.69
49988,NI-2014-130,TEC-BRO-10003986,43.299,1,0.7,-56.301,3.04
49989,NI-2014-130,OFF-HAR-10001913,13.14,4,0.7,-21.06,1.38
49990,NI-2014-130,OFF-STO-10001916,81.27,14,0.7,-67.83,7.77
49991,TU-2014-9310,OFF-CAR-10001577,39.816,2,0.6,-31.884,7.19
49997,IV-2011-9090,TEC-APP-10002966,5100,8,0,1428,85.22
49998,LT-2011-270,OFF-ELD-10002199,128.37,1,0,55.17,29.32
49999,LT-2011-270,OFF-CAM-10004269,67.8,4,0,24.36,11.44
50000,LT-2011-270,TEC-NOK-10004339,2544.6,4,0,814.2,383.01
50001,SO-2011-3370,OFF-SAN-10000874,25.83,1,0,9.03,2.27
50002,SO-2011-3370,FUR-HON-10001689,459.39,1,0,0,24.34
50003,MO-2012-4890,OFF-CAM-10001341,15.75,1,0,7.08,0.99
50004,RS-2013-6410,TEC-SHA-10004083,337.2,2,0,151.74,23.26
50005,EG-2014-5250,OFF-CAR-10000150,13.29,1,0,0.39,1.16
50006,IR-2013-7450,OFF-TEN-10004270,268.32,2,0,24.12,15.16
50007,NI-2011-3310,OFF-HON-10000934,13.032,4,0.7,-22.608,4.43
50008,NI-2011-3310,OFF-BIN-10003327,7.227,1,0.7,-12.303,2.07
50009,CA-2014-4080,OFF-BIN-10000901,60.48,4,0,21.72,6.63
50010,CA-2014-4080,OFF-BIN-10001257,46.59,1,0,6.96,5.57
50011,TS-2013-9630,OFF-FEL-10001630,831.24,4,0,365.64,80.78
50012,MZ-2013-3540,TEC-NOK-10003560,73.2,1,0,30.72,4.85
50013,MZ-2013-3540,FUR-BUS-10002138,126.03,1,0,26.46,5.61
50014,MZ-2013-3540,TEC-STA-10004542,80.16,2,0,12,4.68
50015,MZ-2013-3540,OFF-ACM-10003978,44.58,1,0,12.9,2.04
50016,CM-2014-4170,FUR-BAR-10000946,480.03,1,0,19.2,38.71
50017,TU-2013-1200,TEC-SAM-10001013,135.744,2,0.6,-142.536,5.12
50018,TU-2013-1200,OFF-JIF-10003842,8.736,2,0.6,-9.624,0.58
50019,IR-2014-1640,OFF-CAR-10002031,30.3,1,0,13.92,2.02
50020,IR-2014-1640,OFF-SME-10003047,13.05,1,0,6,1.19
50021,IR-2014-1640,TEC-BRO-10001938,377.01,1,0,82.92,40.92
50028,TU-2013-1120,OFF-STA-10004108,19.896,1,0.6,-17.934,2.86
50029,TU-2013-1120,OFF-BOS-10001576,11.58,1,0.6,-13.32,1.44
50030,TU-2013-1120,OFF-CAR-10003030,21.024,6,0.6,-7.416,2.72
50031,IV-2014-5650,OFF-HAM-10002778,1127.76,4,0,112.68,88.88
50032,IV-2014-5650,OFF-CAM-10001249,166.8,4,0,6.6,6.08
50033,AJ-2011-4230,OFF-ROG-10002682,24.45,1,0,0,2.55
50034,MA-2013-7380,OFF-ELD-10003038,48.42,1,0,13.05,2.34
50035,NI-2011-6330,FUR-SAU-10002714,44.595,1,0.7,-74.325,5.23
50036,NI-2011-6330,OFF-XER-10004042,3.978,1,0.7,-5.052,0.22
50037,IZ-2014-2850,TEC-MEM-10001163,25.98,1,0,1.02,2.02
50038,TU-2011-5500,OFF-ROG-10001372,24.672,1,0.6,-18.528,3.84
50039,TU-2011-5500,OFF-EAT-10003405,5.952,1,0.6,-5.658,0.54
50040,UP-2012-8260,OFF-IBI-10004074,29.91,1,0,11.94,1.91
50041,SG-2011-9120,OFF-FEL-10004665,1658.64,8,0,431.04,152.16
50042,IR-2011-770,OFF-BRE-10003081,122.58,2,0,42.9,8.41
50043,IR-2011-770,OFF-ROG-10004393,62.34,2,0,8.7,5.16
50044,IR-2011-770,OFF-ADV-10000213,16.71,1,0,4.17,0.54
50045,NI-2014-2970,OFF-STA-10001895,18.576,6,0.7,-16.164,1.5
50046,NI-2014-2970,OFF-IBI-10003191,19.17,2,0.7,-21.09,2.66
50047,TU-2013-6330,FUR-DAN-10002028,165.312,1,0.6,-173.598,14.75
50048,TU-2013-6330,OFF-EAT-10000522,11.184,1,0.6,-12.606,0.32
50049,TU-2013-6330,FUR-ELD-10003828,9.528,1,0.6,-11.442,0.35
50050,TU-2013-6330,OFF-ROG-10000566,24.684,1,0.6,-32.736,3.15
50051,TU-2013-6330,OFF-STA-10003803,12.768,2,0.6,-7.392,0.88
50052,TU-2013-6330,OFF-BOS-10003160,94.56,8,0.6,-141.84,12.67
50053,TU-2013-6330,FUR-DAN-10002167,583.872,4,0.6,-540.168,81.98
50054,TU-2013-6330,FUR-TEN-10003923,17.58,1,0.6,-6.6,2.56
50055,IV-2011-1910,OFF-BIC-10003800,29.01,1,0,11.88,2.83
50056,IV-2011-1910,TEC-KON-10002052,1253.76,4,0,200.52,234.11
50057,IV-2011-1910,OFF-BIN-10003023,47.58,1,0,2.37,3.1
50058,CA-2013-7710,OFF-KLE-10002340,48.39,1,0,0,5.48
50059,CA-2013-7710,OFF-ACM-10001704,107.64,4,0,7.44,9.85
50060,EG-2012-50,OFF-NOV-10000808,8.34,2,0,2.28,0.93
50061,CG-2014-1640,FUR-IKE-10003053,289.92,2,0,69.54,56.99
50062,TU-2012-4890,FUR-SAF-10000213,352.536,2,0.6,-193.944,21.27
50063,TU-2012-4890,OFF-KIT-10001609,28.188,1,0.6,-30.312,1.49
50064,TU-2013-790,OFF-AVE-10000432,4.632,2,0.6,-3.828,0.3
50065,TU-2013-790,TEC-MEM-10000649,18.168,1,0.6,-10.002,0.86
50066,NI-2011-4040,OFF-GLO-10001688,31.428,4,0.7,-21.012,2.23
50067,NI-2011-4040,OFF-HON-10000934,3.258,1,0.7,-5.652,0.24
50068,ZA-2014-6660,TEC-BRO-10003401,189.69,1,0,37.92,13.85
50069,ZA-2014-6660,TEC-HEW-10002304,318.12,1,0,31.8,29.43
50070,SY-2014-9320,OFF-FIS-10001797,41.7,1,0,4.98,4.83
50071,SY-2014-9320,TEC-MOT-10000554,386.388,1,0.4,-64.422,38
50072,SY-2014-9320,TEC-ENE-10004192,166.92,2,0,80.1,12.03
50073,MO-2011-4610,TEC-HEW-10003829,1513.56,4,0,741.6,141.32
50074,NI-2011-4420,TEC-HEW-10004652,43.281,1,0.7,-92.349,3.02
50075,GG-2013-6030,OFF-BRE-10003081,122.58,2,0,42.9,11.01
50076,GG-2013-6030,OFF-CAR-10000319,12.36,1,0,5.55,0.17
50077,RS-2013-9770,OFF-TEN-10000433,406.44,2,0,125.94,85.37
50078,RS-2013-9770,TEC-SAN-10004885,37.35,1,0,0.72,8.01
50079,RS-2013-9770,OFF-STA-10000247,101.46,2,0,32.46,16.03
50080,TU-2014-1280,TEC-NOK-10000784,100.8,2,0.6,-42.84,12.66
50081,GH-2014-8050,OFF-FEL-10004117,573.9,10,0,39.9,34.16
50082,GH-2014-8050,TEC-APP-10002829,168.18,1,0,15.12,4.75
50083,GH-2014-8050,OFF-CAM-10001141,58.8,2,0,28.8,10.53
50084,EG-2013-5760,OFF-BIN-10000712,102.72,2,0,19.5,34.96
50085,SF-2014-2790,TEC-BEL-10003311,168.18,2,0,11.76,17.04
50086,RS-2012-7220,TEC-EPS-10001651,635.04,8,0,241.2,150.05
50087,RS-2012-7220,TEC-EPS-10002523,336.72,2,0,90.9,80.34
50088,TU-2014-2710,OFF-BOS-10002472,19.44,1,0.6,-8.28,2.58
50089,TU-2014-2710,OFF-WIL-10003933,5.076,1,0.6,-1.794,0.78
50090,TU-2014-2710,OFF-OIC-10004999,6.012,1,0.6,-3.018,0.6
50091,TU-2014-2710,OFF-HAR-10001310,7.296,2,0.6,-6.984,0.5
50092,TU-2014-2710,OFF-KRA-10002406,20.184,1,0.6,-10.626,1.36
50093,TU-2014-2710,OFF-ACC-10004692,12.192,1,0.6,-15.558,0.77
50094,MO-2014-6930,OFF-ELI-10001351,259.74,6,0,122.04,80.08
50095,RS-2013-2700,TEC-PAN-10003688,1065.96,4,0,266.4,98.49
50096,RS-2013-2700,OFF-ACM-10002301,41.28,1,0,4.95,4.08
50097,RS-2013-2700,FUR-OFF-10002330,934.86,2,0,65.4,39.13
50098,PL-2013-8120,OFF-CAR-10004293,102.54,2,0,35.88,6.79
50099,CA-2014-900,OFF-CAR-10004661,200.52,4,0,42,30.88
50100,CA-2014-900,OFF-HAR-10001913,10.95,1,0,2.4,1.3
50101,TU-2012-2560,OFF-ACC-10003745,11.232,2,0.6,-15.168,0.9
50102,RO-2011-2180,OFF-STO-10004910,18.66,1,0,8.94,1.08
50103,CA-2014-7680,FUR-IKE-10001301,743.58,6,0,371.7,120.86
50104,CA-2014-7680,OFF-IBI-10003191,63.9,2,0,23.64,13.78
50105,CA-2014-7680,OFF-SAN-10002639,23.52,1,0,0.45,1.59
50106,TZ-2014-8110,OFF-IBI-10000099,14.94,1,0,1.32,1.86
50107,TZ-2014-8110,OFF-SME-10003805,43.8,4,0,9.6,2.85
50108,CG-2014-2730,OFF-KIT-10000717,83.46,1,0,33.36,5.48
50109,CG-2014-2730,OFF-TEN-10003089,133.2,1,0,23.97,8.91
50110,IS-2013-7640,OFF-AME-10004651,138.6,4,0,2.76,13.37
50111,IR-2014-3270,FUR-HAR-10004086,572.76,6,0,91.62,27.93
50112,UP-2014-9760,OFF-GLO-10003639,100.44,2,0,42.18,6.94
50113,SA-2014-1820,TEC-HP -10001574,1799.64,6,0,719.82,38.48
50114,IZ-2012-2030,FUR-SAF-10003160,274.8,2,0,98.88,19.42
50115,CG-2014-7860,OFF-BIC-10003841,113.76,2,0,1.08,9.19
50116,NI-2014-1620,OFF-TEN-10003148,61.254,1,0.7,-130.686,3.92
50117,AG-2011-8180,OFF-SAN-10001681,339.3,10,0,37.2,27.29
50118,AG-2011-8180,TEC-EPS-10004558,613.26,2,0,202.32,241.33
50119,AG-2011-8180,OFF-ELD-10000845,393.96,2,0,78.78,110.6
50120,AG-2011-8180,OFF-ADV-10004598,53.52,4,0,12.84,22.06
50121,AG-2011-8180,OFF-NOV-10003180,8.37,1,0,0.57,2.14
50122,ZI-2014-9650,OFF-AVE-10000418,4.104,1,0.7,-4.806,0.8
50123,NI-2013-9400,TEC-CIS-10002259,195.444,1,0.7,-195.456,8.65
50124,NI-2013-9400,TEC-PAN-10004651,24.975,1,0.7,-50.805,1.77
50125,CG-2012-5580,OFF-ENE-10004401,30.78,2,0,0,1.35
50126,TZ-2012-5380,FUR-OFF-10001798,91.71,1,0,10.98,8.84
50127,TZ-2012-5380,TEC-ENE-10000817,40.5,1,0,4.86,3.79
50128,BU-2012-9650,OFF-ACC-10004008,14.82,1,0,6.66,1.05
50129,NI-2011-190,OFF-HOO-10002386,25.317,1,0.7,-28.713,0.79
50130,EG-2012-40,OFF-XER-10000641,44.88,1,0,14.34,6.07
50131,EG-2012-40,OFF-STA-10000054,11.31,1,0,0.99,1.43
50132,EG-2012-40,OFF-BOS-10000350,85.32,6,0,1.62,8.34
50133,EG-2012-40,TEC-SAM-10004851,65.22,1,0,15,9.86
50134,EG-2012-40,TEC-EPS-10000689,169.95,1,0,23.79,21.98
50135,EG-2012-40,OFF-ELD-10003038,48.42,1,0,13.05,4.5
50136,EG-2012-40,OFF-SAN-10003660,31.2,1,0,4.05,1.77
50137,EG-2012-40,OFF-TEN-10000703,108.42,2,0,22.74,9.78
50138,IZ-2013-1070,OFF-STA-10000155,27.96,1,0,1.11,3.45
50139,IZ-2013-1070,OFF-ADV-10004030,14.55,1,0,0.57,1.6
50140,IZ-2013-1070,TEC-LOG-10001137,144.9,2,0,14.46,24.81
50141,IZ-2013-1070,OFF-SAN-10001295,58.02,2,0,6.36,8.76
50142,CG-2014-2750,OFF-SME-10002740,198.45,1,0,89.28,27.99
50143,EG-2012-30,OFF-OIC-10003518,29.04,2,0,9.24,2.36
50144,EG-2012-30,OFF-ACC-10004281,7.02,1,0,3.51,0.34
50145,EG-2012-30,OFF-ELD-10001318,396.78,2,0,194.4,37.37
50146,EG-2012-30,OFF-STO-10002857,13.8,1,0,1.38,0.84
50147,MO-2014-5580,OFF-TEN-10002065,55.14,1,0,10.47,8.11
50148,TZ-2013-4360,OFF-SME-10003752,462.348,4,0.1,-46.332,71.97
50149,MO-2011-4750,OFF-ACC-10002849,354.96,12,0,60.12,25.15
50150,TU-2014-4750,OFF-ENE-10000516,13.056,1,0.6,-12.744,1.13
50151,CM-2013-3920,OFF-TEN-10000766,47.4,2,0,0,5.89
50152,MZ-2012-7560,TEC-BEL-10004950,59.25,1,0,1.17,4.09
50153,MZ-2012-7560,TEC-MEM-10000582,29.4,1,0,6.15,2.92
50154,SA-2013-7470,OFF-OIC-10004536,11.52,1,0,4.59,0.62
50155,KZ-2014-660,OFF-JIF-10004450,43.164,4,0.7,-72.036,9.64
50156,KZ-2014-660,OFF-FEL-10002837,7.929,1,0.7,-7.671,1.02
50157,RO-2013-7850,TEC-APP-10002310,272.52,4,0,136.2,16.06
50158,RO-2013-7850,OFF-ROG-10001418,60.75,1,0,29.76,10.82
50159,RO-2013-7850,OFF-CAR-10002375,27,2,0,8.64,2.13
50160,CM-2012-4180,OFF-ELD-10000124,96,2,0,31.68,21.1
50161,NI-2011-700,TEC-ENE-10000690,25.101,1,0.7,-30.969,1.72
50162,NI-2011-700,FUR-ADV-10004159,64.89,2,0.7,-127.65,5.26
50163,NI-2011-700,OFF-BIN-10002236,48.492,6,0.7,-38.808,4.4
50164,NI-2011-700,TEC-SAN-10000235,76.968,1,0.7,-71.862,3.84
50165,NI-2011-700,OFF-GRE-10000328,5.004,1,0.7,-11.196,0.52
50166,NI-2011-700,OFF-GRE-10000320,8.928,1,0.7,-8.052,0.98
50167,NI-2011-700,OFF-IBI-10001772,5.022,2,0.7,-5.538,0.17
50168,NI-2011-700,OFF-BOS-10001711,14.661,1,0.7,-20.049,0.52
50169,TZ-2014-3770,OFF-TEN-10003148,735.048,4,0.1,-32.712,48.76
50170,TZ-2014-3770,OFF-FEL-10001405,124.011,1,0.1,4.131,12.84
50171,ML-2014-720,OFF-FEL-10001343,18.75,1,0,8.61,2.48
50172,UP-2014-3650,OFF-STO-10000347,65.16,4,0,22.8,5.1
50173,UP-2014-3650,OFF-STI-10000388,121.86,6,0,40.14,7.45
50174,UP-2014-3650,OFF-HAR-10004099,41.4,4,0,14.88,2.27
50175,UP-2014-3650,FUR-TEN-10003552,189.12,4,0,83.16,11.12
50176,SF-2014-850,OFF-SME-10003033,48.96,1,0,16.14,6.87
50177,ZI-2013-6590,OFF-BIN-10003089,5.058,1,0.7,-5.742,0.16
50178,SF-2011-8920,OFF-BIN-10002061,185.28,4,0,48.12,20.03
50179,SF-2014-8830,TEC-APP-10001586,123.39,1,0,49.35,36.78
50180,SF-2014-8830,OFF-FEL-10002658,113.82,2,0,46.62,45.53
50181,NI-2013-3910,OFF-STO-10003021,3.888,1,0.7,-3.252,0.52
50182,PL-2014-4620,OFF-JIF-10003677,20.01,1,0,4.98,2.68
50183,PL-2014-4620,OFF-KLE-10004771,43.47,1,0,2.16,3.68
50184,NI-2013-8840,OFF-BIN-10003089,5.058,1,0.7,-5.742,0.43
50185,SF-2014-4670,OFF-NOV-10000092,12.81,1,0,3.57,0.74
50186,SF-2014-4670,OFF-WIL-10002947,5.91,1,0,0.51,1.27
50187,SF-2014-4670,TEC-BEL-10002516,40.71,1,0,19.53,7.19
50188,SF-2014-4670,OFF-BIN-10003023,47.58,1,0,2.37,14.92
50189,CG-2013-9870,TEC-SHA-10003670,1423.68,4,0,355.92,134.08
50190,CG-2013-9870,TEC-MEM-10000723,112.68,4,0,4.44,9.16
50191,SF-2013-4880,OFF-WIL-10000979,29.34,6,0,7.02,6.02
50192,SF-2013-4880,OFF-ADV-10003050,33.18,2,0,10.92,6.27
50193,SF-2013-4880,OFF-TEN-10000360,22.29,1,0,10.68,5.51
50194,SF-2013-4880,OFF-HON-10001783,11.76,1,0,5.64,2.04
50195,TU-2014-8680,FUR-NOV-10003195,45.072,2,0.6,-33.828,1.54
50196,TU-2014-8680,OFF-CAR-10001577,19.908,1,0.6,-15.942,5.3
50197,TU-2014-8680,OFF-AVE-10004308,11.52,2,0.6,-15.84,2.23
50198,IR-2014-4210,OFF-SAN-10004824,52.2,2,0,13.56,4.44
50199,JO-2012-4590,OFF-KRA-10000916,91.44,2,0,30.12,5.41
50200,JO-2012-4590,OFF-SME-10000880,10.77,1,0,0,1.15
50201,JO-2012-4590,OFF-ELD-10002279,48.9,1,0,1.44,4.29
50202,JO-2012-4590,OFF-SME-10001718,45,4,0,3.6,4.13
50203,JO-2012-4590,OFF-ELD-10002199,128.37,1,0,55.17,4.56
50204,TU-2014-7830,OFF-CUI-10003923,61.776,4,0.6,-24.744,5.18
50205,CG-2013-8500,OFF-SME-10003134,10.8,1,0,2.79,0.74
50206,CG-2013-8500,TEC-BRO-10000463,1582.38,6,0,680.4,58.42
50207,CG-2013-8500,OFF-ELD-10002207,17.01,1,0,7.98,1.49
50208,SY-2013-4060,OFF-AVE-10004708,53.04,4,0,24.36,3.8
50209,NI-2013-7610,FUR-OFF-10001132,211.716,4,0.7,-423.444,21.97
50210,NI-2013-7610,OFF-TEN-10001129,32.796,2,0.7,-71.064,2.6
50211,NI-2013-7610,OFF-BIN-10003023,14.274,1,0.7,-30.936,2.24
50212,NI-2013-7610,OFF-OIC-10001477,4.473,1,0.7,-7.317,0.33
50213,NI-2013-7610,OFF-SAN-10001345,32.22,2,0.7,-75.18,3.36
50214,IV-2014-3490,OFF-SAN-10004881,54.18,2,0,27.06,6.1
50215,TU-2011-5990,OFF-HON-10004014,3.708,1,0.6,-2.322,0.34
50216,ZA-2012-3890,OFF-STA-10001636,25.38,1,0,8.37,0.61
50220,AU-2011-5790,FUR-RUB-10003724,109.95,1,0,12.09,9.25
50221,IZ-2013-2240,OFF-KIT-10004058,568.29,1,0,136.38,79.43
50222,SA-2013-430,TEC-ENE-10000895,40.29,1,0,4.83,5.94
50224,TU-2014-1770,FUR-IKE-10003771,49.224,1,0.6,-27.096,3.84
50225,YM-2012-3890,OFF-BOS-10002558,54.378,6,0.7,-97.902,0.41
50226,YM-2012-3890,TEC-EPS-10004111,370.008,4,0.7,-727.752,61.79
50227,SA-2012-380,TEC-SAM-10000779,139.44,1,0,57.15,5.75
50228,SA-2012-380,OFF-XER-10002256,26.28,1,0,5.25,0.93
50229,NI-2013-7810,OFF-STO-10001310,9.684,2,0.7,-17.136,1.26
50230,NI-2013-7810,OFF-GRE-10000320,35.712,4,0.7,-32.208,4.68
50231,CA-2014-3090,OFF-NOV-10004048,21.72,2,0,2.82,2.12
50232,IR-2014-7580,OFF-WIL-10002233,15.9,2,0,0.3,1.36
50233,NI-2013-5740,OFF-BOS-10003478,8.289,1,0.7,-15.201,0.51
50234,TZ-2014-8220,OFF-HAR-10001531,49.5,6,0,6.84,2.15
50235,EG-2014-9660,OFF-WIL-10000604,24.96,2,0,1.98,3.59
50236,EG-2014-9660,OFF-ROG-10002682,24.45,1,0,0,2.49
50237,EG-2014-9660,OFF-STA-10004108,49.74,1,0,11.91,5.11
50238,EG-2014-9660,FUR-HAR-10002546,69.57,1,0,14.58,10.57
50239,AG-2013-6630,FUR-SAU-10004653,435.99,1,0,178.74,70.02
50240,IR-2014-7190,OFF-STA-10004163,23.46,1,0,7.95,2.25
50241,IR-2014-7190,OFF-SME-10004519,8.4,1,0,0.06,0.52
50242,IR-2014-7190,OFF-ACC-10003422,16.65,1,0,4.65,1.04
50243,MO-2013-1800,OFF-BIC-10002942,38.4,2,0,8.82,4.07
50244,NI-2012-9360,OFF-SAN-10004232,14.706,2,0.7,-14.754,0.85
50245,TU-2012-6600,OFF-SAN-10004618,6.756,1,0.6,-3.234,0.33
50246,TU-2012-6600,TEC-LOG-10003254,59.16,2,0.6,-73.98,5.07
50247,MO-2014-3020,OFF-KRA-10002170,16.44,1,0,8.22,1.18
50248,TZ-2014-7250,OFF-STA-10001895,61.92,6,0,27.18,6.27
50249,TU-2012-7960,FUR-ELD-10003802,44.112,2,0.6,-35.328,2.08
50250,EG-2011-7590,OFF-SME-10001652,190.2,4,0,24.72,32.58
50251,EG-2011-7590,FUR-HAR-10002632,297.96,4,0,113.16,74.17
50252,EG-2011-7590,TEC-SAN-10002254,38.52,1,0,7.29,9.11
50253,EG-2011-7590,TEC-MOT-10000939,530.52,4,0,26.52,145.11
50254,SA-2013-3980,FUR-SAF-10002757,134.91,1,0,6.72,10.88
50255,SA-2013-3980,OFF-GRE-10002510,29.67,1,0,2.67,6.11
50256,SA-2013-3980,OFF-ACC-10003422,33.3,2,0,9.3,7.23
50257,SA-2013-3980,FUR-OFF-10001552,115.38,2,0,5.76,22.33
50258,TU-2012-4770,TEC-CAN-10002879,208.272,2,0.6,-218.688,35.36
50259,TU-2012-4770,OFF-FIS-10002924,129.696,14,0.6,-39.144,26.56
50260,SO-2011-2000,OFF-AVE-10002892,56.46,2,0,0,15.89
50261,TU-2014-4360,OFF-ACC-10004364,5.808,1,0.6,-4.512,1.21
50262,TU-2014-4360,OFF-GLO-10003650,16.836,1,0.6,-17.274,1.72
50263,TU-2014-4360,OFF-WIL-10001801,11.196,1,0.6,-7.584,2.64
50264,TU-2013-3770,TEC-HP -10000081,104.112,2,0.6,-88.548,8.04
50265,TU-2013-3770,OFF-WIL-10000164,80.736,4,0.6,-117.144,4.2
50266,TU-2013-3770,OFF-TEN-10000025,81.66,1,0.6,-69.42,5.62
50267,EG-2014-9280,TEC-HEW-10000930,148.32,1,0,66.72,58.74
50268,SA-2011-1500,OFF-FEL-10001261,137.31,1,0,54.9,8.48
50269,SA-2011-1500,FUR-ADV-10000847,26.43,1,0,7.38,1.65
50270,SA-2011-1500,OFF-AME-10002652,37.38,2,0,17.16,1.76
50271,SA-2011-1500,TEC-CIS-10002344,651.39,1,0,143.28,34.94
50272,IR-2014-7590,TEC-LOG-10004917,209.76,2,0,85.98,14.83
50273,IR-2014-7590,TEC-MOT-10003050,642.78,1,0,44.97,22
50274,TU-2014-4910,OFF-BOS-10004950,6.192,1,0.6,-6.678,0.35
50275,TU-2014-4910,OFF-STA-10002654,9.912,1,0.6,-6.948,0.89
50276,CA-2012-8770,OFF-AVE-10003740,193.2,4,0,23.16,19.68
50277,NI-2011-1440,FUR-SAF-10000508,116.937,1,0.7,-261.183,16.58
50278,NI-2011-1440,OFF-SAN-10001345,16.11,1,0.7,-37.59,1.85
50279,IZ-2014-6680,OFF-FEL-10001796,114.84,2,0,57.42,16.96
50280,IZ-2014-6680,FUR-SAF-10002495,392.31,1,0,19.59,76.32
50281,IZ-2014-6680,OFF-ROG-10003898,211.65,1,0,93.12,37.92
50282,IZ-2014-6680,FUR-NOV-10002333,79.8,1,0,13.56,28.04
50283,MO-2014-3430,TEC-CIS-10003676,353.76,4,0,141.48,12.32
50284,MK-2012-1060,OFF-ADV-10000177,10.98,1,0,4.5,1.15
50285,TX-2013-1390,FUR-HON-10000103,294.57,6,0.7,-540.09,20.6
50286,IZ-2014-4100,TEC-SAM-10001935,272.28,4,0,40.8,13.96
50287,SO-2013-1700,TEC-BEL-10003985,258.96,1,0,121.71,18.5
50288,SO-2013-1700,FUR-BUS-10004820,415.2,1,0,20.76,38.55
50289,SO-2013-1700,FUR-NOV-10000222,84.72,1,0,11.85,5
50290,MO-2012-2390,FUR-RUB-10002945,207.24,4,0,74.52,36.06
50291,MO-2012-2390,OFF-BIN-10002061,185.28,4,0,48.12,16.81
50292,MO-2012-2390,OFF-ACM-10001587,157.68,4,0,77.16,15.64
